"","instnm","conference","r_squared"
"592","Arizona State","Pac 12",0.0352289877926936
"593","Arizona State","Pac 12",0.266189653130179
"594","Arizona State","Pac 12",0.175280958767741
"595","Arizona State","Pac 12",0.249653516868696
"596","Arizona State","Pac 12",0.051099289824866
"597","Arizona State","Pac 12",8.28381850038913e-05
"598","Arizona State","Pac 12",0.000739451436890449
"599","Arizona State","Pac 12",0.505794912960621
"600","Arizona State","Pac 12",0.481751781968175
"601","Arizona State","Pac 12",0.000166475495392275
"602","Arizona State","Pac 12",0.0298022556944505
"603","Arizona State","Pac 12",0.635343695995316
"604","Arizona State","Pac 12",0.278839294729989
"605","Arizona State","Pac 12",0.0769263013909363
"606","Arizona State","Pac 12",0.0487671896495187
"607","Arizona State","Pac 12",0.00363198843409147
"608","Arizona State","Pac 12",0.0233108861706665
"609","Arizona State","Pac 12",0.114768906762269
"610","Arizona State","Pac 12",0.0527929544036783
"611","Arizona State","Pac 12",0.0314192946363304
"612","Arizona State","Pac 12",0.0148107667731257
"613","Arizona State","Pac 12",0.0927629801623259
"614","Arizona State","Pac 12",0.525366178221783
"615","Arizona State","Pac 12",0.266909501317864
"616","Arizona State","Pac 12",0.0768151021480311
"617","Arizona State","Pac 12",0.0621978780118163
"618","Arizona State","Pac 12",0.0289914671347743
"619","Arizona State","Pac 12",0.0397344939051629
"620","Arizona State","Pac 12",0.00992097264841472
"621","Arizona State","Pac 12",0.212643826997564
"622","Arizona State","Pac 12",0.227128072101867
"623","Arizona State","Pac 12",0.103223722112218
"624","Arizona State","Pac 12",0.0756941349963584
"625","Arizona State","Pac 12",0.0067358356138306
"626","Arizona State","Pac 12",0.123551174878264
"627","Arizona State","Pac 12",0.248448361413977
"628","Arizona State","Pac 12",0.0474899569638459
"629","Arizona State","Pac 12",0.033771201512091
"630","Arizona State","Pac 12",0.00859816414112218
"631","Arizona State","Pac 12",0.0271553734162482
"632","Arizona State","Pac 12",0.0165203602323331
"633","Arizona State","Pac 12",0.0242652627647133
"634","Arizona State","Pac 12",0.150706279725019
"635","Arizona State","Pac 12",0.00756495546890577
"636","Arizona State","Pac 12",0.00343143285168555
"637","Arizona State","Pac 12",0.295500755281376
"638","Arizona State","Pac 12",0.00455822273090466
"639","Arizona State","Pac 12",0.32139913262512
"640","Arizona State","Pac 12",0.134474884732316
"641","Arizona State","Pac 12",0.0186057447053992
"642","Arizona State","Pac 12",0.242981948238187
"643","Arizona State","Pac 12",4.47206744344337e-09
"644","Arizona State","Pac 12",0.0122686932683786
"645","Arizona State","Pac 12",0.000974909917800996
"646","Arizona State","Pac 12",0.0174406346260788
"647","Arizona State","Pac 12",0.0981946192332983
"648","Arizona State","Pac 12",0.141926279569286
"649","Arizona State","Pac 12",0.0746761099319246
"650","Arizona State","Pac 12",0.0854715551639553
"651","Arizona State","Pac 12",0.00107553831655756
"652","Arizona State","Pac 12",0.0130379565445006
"653","Arizona State","Pac 12",0.0143982282798315
"654","Arizona State","Pac 12",0.0448433180899954
"655","Arizona State","Pac 12",0.0470578200964308
"656","Arizona State","Pac 12",0.683923495358071
"657","Arizona State","Pac 12",0.0915811426142668
"658","Arizona State","Pac 12",0.0183471400199321
"659","Arizona State","Pac 12",0.0373482551606421
"660","Arizona State","Pac 12",0.0482378947742468
"661","Arizona State","Pac 12",0.0170199178982238
"662","Arizona State","Pac 12",0.0623821276745667
"663","Arizona State","Pac 12",0.559259820082484
"664","Arizona State","Pac 12",0.0206608975926636
"665","Arizona State","Pac 12",0.267845783211548
"666","Arizona State","Pac 12",0.00302062085822342
"667","Arizona State","Pac 12",0.235000753361725
"668","Arizona State","Pac 12",0.0254582611058689
"669","Arizona State","Pac 12",0.383622562289155
"670","Arizona State","Pac 12",0.338376863433196
"671","Arizona State","Pac 12",0.191099043822824
"672","Arizona State","Pac 12",0.151022458684597
"673","Arizona State","Pac 12",0.117898918637223
"674","Arizona State","Pac 12",0.310794059302772
"675","Arizona State","Pac 12",0.059995572819174
"676","Arizona State","Pac 12",0.0276470490839601
"677","Arizona State","Pac 12",0.130217245013355
"678","Arizona State","Pac 12",0.0812949893249145
"679","Arizona State","Pac 12",0.00763480156772701
"680","Arizona State","Pac 12",0.406396606127798
"681","Arizona State","Pac 12",0.0971563273129415
"682","Arizona State","Pac 12",0.00240885084661026
"683","Arizona State","Pac 12",0.167670937910569
"684","Arizona State","Pac 12",0.0120069326097432
"685","Arizona State","Pac 12",0.0412297523878335
"686","Arizona State","Pac 12",0.389145186034993
"687","Arizona State","Pac 12",0.0355440176507977
"688","Arizona State","Pac 12",0.00052771238087737
"689","Arizona State","Pac 12",0.000521018025798217
"690","Arizona State","Pac 12",6.99778108220934e-05
"691","Arizona State","Pac 12",0.174819402089024
"692","Arizona State","Pac 12",0.174624649644761
"693","Arizona State","Pac 12",0.00611615711037857
"694","Arizona State","Pac 12",0.129805002078226
"695","Arizona State","Pac 12",0.469402891352761
"696","Arizona State","Pac 12",0.034711269660326
"697","Arizona State","Pac 12",0.0702308168323361
"698","Arizona State","Pac 12",0.0416943782515113
"699","Arizona State","Pac 12",0.000158346795855432
"700","Arizona State","Pac 12",0.312934520001915
"701","Arizona State","Pac 12",0.176693566712104
"702","Arizona State","Pac 12",0.74985239262011
"703","Arizona State","Pac 12",0.00683848519147062
"704","Arizona State","Pac 12",0.172218876049814
"705","Arizona State","Pac 12",0.0844209410650902
"706","Arizona State","Pac 12",0.951459489034312
"707","Arizona State","Pac 12",0.479359685671144
"708","Arizona State","Pac 12",0.0783568098876865
"709","Arizona State","Pac 12",0.577267670909429
"710","Arizona State","Pac 12",0.0506613822519601
"711","Arizona State","Pac 12",0.00500554631927668
"712","Arizona State","Pac 12",0.256370210240266
"713","Arizona State","Pac 12",0.000618998809267619
"714","Arizona State","Pac 12",0.222064948647372
"715","Arizona State","Pac 12",0.111801472362739
"716","Arizona State","Pac 12",0.323671636530539
"717","Arizona State","Pac 12",0.0257635236011745
"718","Arizona State","Pac 12",0.761409129209093
"719","Arizona State","Pac 12",0.502186148590307
"720","Arizona State","Pac 12",0.509743162454024
"721","Arizona State","Pac 12",0.0386579552893699
"722","Arizona State","Pac 12",0.335228451882599
"723","Arizona State","Pac 12",0.0354475438931289
"724","Arizona State","Pac 12",0.00795212565707831
"725","Arizona State","Pac 12",0.243399797849997
"726","Arizona State","Pac 12",0.257168969331211
"727","Arizona State","Pac 12",0.0559718863119698
"728","Arizona State","Pac 12",0.00259734611251934
"729","Arizona State","Pac 12",0.00989730964979917
"730","Arizona State","Pac 12",0.412482743265684
"731","Arizona State","Pac 12",0.0624406650925044
"732","Arizona State","Pac 12",0.0450557859062925
"733","Arizona State","Pac 12",0.00644290573798863
"734","Arizona State","Pac 12",0.0215764198495342
"735","Arizona State","Pac 12",0.0001950638392016
"736","Arizona State","Pac 12",0.0489935188099062
"737","Arizona State","Pac 12",0.00467528451972509
"738","Arizona State","Pac 12",0.0230206094865995
"739","Arizona State","Pac 12",0.141170663853726
"740","Arizona State","Pac 12",0.024582450055751
"741","Arizona State","Pac 12",0.0265566334441053
"742","Arizona State","Pac 12",0.000582578630849799
"743","Arizona State","Pac 12",0.0233604183496736
"744","Arizona State","Pac 12",0.179385548847538
"745","Arizona State","Pac 12",0.135453443612912
"746","Arizona State","Pac 12",0.00138300482307647
"747","Arizona State","Pac 12",0.0937002359990968
"748","Arizona State","Pac 12",0.274392995896844
"749","Arizona State","Pac 12",0.00386915920890396
"750","Arizona State","Pac 12",0.0568558070165384
"751","Arizona State","Pac 12",0.0406244703308651
"752","Arizona State","Pac 12",0.00101215536802717
"753","Arizona State","Pac 12",0.000900517945827882
"754","Arizona State","Pac 12",0.344443391368025
"755","Arizona State","Pac 12",0.196532206762315
"756","Arizona State","Pac 12",0.0314349306669466
"757","Arizona State","Pac 12",0.0278663820712869
"758","Arizona State","Pac 12",0.0419775365308879
"759","Arizona State","Pac 12",0.0751938851586442
"760","Arizona State","Pac 12",0.134196172168559
"761","Arizona State","Pac 12",0.0672210950239988
"762","Arizona State","Pac 12",0.141343295053765
"763","Arizona State","Pac 12",0.0791960444725906
"764","Arizona State","Pac 12",0.145510824078424
"765","Arizona State","Pac 12",0.00237670122788176
"766","Arizona State","Pac 12",0.0476348333222903
"767","Arizona State","Pac 12",0.0297430620653285
"768","Arizona State","Pac 12",2.52541113801467e-06
"769","Arizona State","Pac 12",0.315213387782552
"770","Arizona State","Pac 12",0.255316005194165
"771","Arizona State","Pac 12",0.0666430942062353
"772","Arizona State","Pac 12",0.0225403455461969
"773","Arizona State","Pac 12",0.0913808154838424
"774","Arizona State","Pac 12",0.0106388190264601
"775","Arizona State","Pac 12",0.00427245716459994
"776","Arizona State","Pac 12",0.000759151155112007
"777","Arizona State","Pac 12",0.155220633772502
"778","Arizona State","Pac 12",0.11502384763656
"779","Arizona State","Pac 12",0.125642247290952
"780","Arizona State","Pac 12",0.168034822948106
"781","Arizona State","Pac 12",0.00147248443422538
"782","Arizona State","Pac 12",0.314290434484104
"783","Arizona State","Pac 12",0.144608073529997
"784","Arizona State","Pac 12",0.0351664706700988
"785","Arizona State","Pac 12",0.0195366620132038
"786","Arizona State","Pac 12",0.00916219937477596
"787","Arizona State","Pac 12",0.119873922354559
"788","Arizona State","Pac 12",0.00129344039647886
"789","Arizona State","Pac 12",0.0132975909559604
"790","Arizona State","Pac 12",0.0952658038066987
"791","Arizona State","Pac 12",0.0124029806099697
"792","Arizona State","Pac 12",0.00374002362126501
"793","Arizona State","Pac 12",0.000778467218662856
"794","Arizona State","Pac 12",0.472100692894438
"795","Arizona State","Pac 12",0.0331517001527122
"796","Arizona State","Pac 12",0.456549409703891
"797","Arizona State","Pac 12",0.0566391116614657
"798","Arizona State","Pac 12",0.00350433760347421
"799","Arizona State","Pac 12",0.100796325212706
"800","Arizona State","Pac 12",0.027978438579013
"801","Arizona State","Pac 12",0.288873337920676
"802","Arizona State","Pac 12",0.0426231169364362
"803","Arizona State","Pac 12",0.118916220078615
"804","Arizona State","Pac 12",0.0608870558741841
"805","Arizona State","Pac 12",0.055395912064057
"806","Arizona State","Pac 12",0.0456249329529402
"807","Arizona State","Pac 12",0.285819016094174
"808","Arizona State","Pac 12",0.424994130506653
"809","Arizona State","Pac 12",0.382198384693658
"810","Arizona State","Pac 12",0.260057138041132
"811","Arizona State","Pac 12",0.151709740883153
"812","Arizona State","Pac 12",0.0457892322915133
"813","Arizona State","Pac 12",0.0064307337931851
"814","Arizona State","Pac 12",0.00146901352222569
"815","Arizona State","Pac 12",0.40826630378733
"816","Arizona State","Pac 12",0.0585675398372205
"817","Arizona State","Pac 12",0.00755510188129137
"818","Arizona State","Pac 12",0.0859466569652432
"819","Arizona State","Pac 12",0.255253766132217
"820","Arizona State","Pac 12",0.000353126046896054
"821","Arizona State","Pac 12",0.128245311833226
"822","Arizona State","Pac 12",0.038690494848888
"823","Arizona State","Pac 12",0.468046231774713
"824","Arizona State","Pac 12",0.0968543425099577
"825","Arizona State","Pac 12",0.00233114047924163
"826","Arizona State","Pac 12",0.00469806887151089
"827","Arizona State","Pac 12",0.0734569111910978
"828","Arizona State","Pac 12",0.0188494435327321
"829","Arizona State","Pac 12",0.0412049986411488
"830","Arizona State","Pac 12",0.000108348317348757
"831","Arizona State","Pac 12",0.0278879334722469
"832","Arizona State","Pac 12",0.0344807081045492
"833","Arizona State","Pac 12",0.107544877639175
"834","Arizona State","Pac 12",0.179331099070342
"835","Arizona State","Pac 12",0.386418407255423
"836","Arizona State","Pac 12",0.0229085023827707
"837","Arizona State","Pac 12",0.0144512649417134
"838","Arizona State","Pac 12",0.000444705006621244
"839","Arizona State","Pac 12",0.208502960379465
"840","Arizona State","Pac 12",0.418984762862956
"841","Arizona State","Pac 12",0.144389204940916
"842","Arizona State","Pac 12",0.0340994855822023
"843","Arizona State","Pac 12",0.124165402117816
"844","Arizona State","Pac 12",0.0364996587800432
"845","Arizona State","Pac 12",0.0955927137191943
"846","Arizona State","Pac 12",0.0333481416493963
"847","Arizona State","Pac 12",0.249913070295986
"848","Arizona State","Pac 12",0.0165379428992568
"849","Arizona State","Pac 12",0.00881020510661439
"850","Arizona State","Pac 12",0.472025341624437
"851","Arizona State","Pac 12",0.00242304224073364
"852","Arizona State","Pac 12",0.263390277567677
"853","Arizona State","Pac 12",0.247023377539294
"854","Arizona State","Pac 12",0.155129196746645
"855","Arizona State","Pac 12",0.00680406447554705
"856","Arizona State","Pac 12",6.66490521069095e-05
"857","Arizona State","Pac 12",0.00334760210304482
"858","Arizona State","Pac 12",0.24461801687919
"859","Arizona State","Pac 12",0.0100076618432089
"860","Arizona State","Pac 12",0.00564368799229751
"861","Arizona State","Pac 12",0.0722733190199458
"862","Arizona State","Pac 12",0.490195695155885
"863","Arizona State","Pac 12",0.0233718137060342
"864","Arizona State","Pac 12",0.167216281308014
"865","Arizona State","Pac 12",0.0295423942272666
"866","Arizona State","Pac 12",0.282204065633584
"867","Arizona State","Pac 12",0.0309651770074923
"868","Arizona State","Pac 12",0.00140365193211264
"869","Arizona State","Pac 12",0.0233687249206035
"870","Arizona State","Pac 12",0.677303686748713
"871","Arizona State","Pac 12",0.0207697312426162
"872","Arizona State","Pac 12",0.00901261185232168
"873","Arizona State","Pac 12",0.0804893564190335
"874","Arizona State","Pac 12",0.00765463804491066
"875","Arizona State","Pac 12",0.0662373328548385
"876","Arizona State","Pac 12",0.130408276958843
"877","Arizona State","Pac 12",0.0372891041055853
"878","Arizona State","Pac 12",0.143339087905258
"879","Arizona State","Pac 12",0.000453104554703389
"880","Arizona State","Pac 12",0.000316045562483861
"881","Arizona State","Pac 12",0.442078240004863
"882","Arizona State","Pac 12",0.000418607057648375
"883","Arizona State","Pac 12",0.0451711362597457
"884","Arizona State","Pac 12",0.212020657709362
"885","Arizona State","Pac 12",0.00053901288179841
"886","Arizona State","Pac 12",0.0556992337722105
"887","Arizona State","Pac 12",0.0234152634289625
"888","Arizona State","Pac 12",0.254286027662755
"889","Arizona State","Pac 12",0.325358973652984
"890","Arizona State","Pac 12",0.00169769113834097
"891","Arizona State","Pac 12",3.84489843457831e-05
"892","Arizona State","Pac 12",0.0704375027747616
"893","Arizona State","Pac 12",0.0810655145497853
"894","Arizona State","Pac 12",0.0134061758948488
"895","Arizona State","Pac 12",0.148681359350233
"896","Arizona State","Pac 12",0.299160719132552
"897","Arizona State","Pac 12",0.547011916246434
"898","Arizona State","Pac 12",0.0174978365475629
"899","Arizona State","Pac 12",0.273509490569956
"900","Arizona State","Pac 12",0.227193837620156
"901","Arizona State","Pac 12",0.0431973031349093
"902","Arizona State","Pac 12",0.12828375465494
"903","Arizona State","Pac 12",0.0108882942327745
"904","Arizona State","Pac 12",0.420579323307463
"905","Arizona State","Pac 12",0.0408376133414106
